CustomerID,cltvOneMonth,cltvSixMonths,cltvOneYear,Segment
12393.0,3.153191081046587,18.405835116009314,35.6327306484026,D
12394.0,8.193388460153939,47.64586394030904,91.87150827834424,B
12395.0,4.863707135257688,28.421788180725965,55.090339800611616,C
12397.0,147.4489051609966,856.2713520711565,1648.8437768393717,A
12399.0,3.3921393696975306,19.815590244272197,38.39390371182503,D
12402.0,10.32064594756888,60.24111710052959,116.61805046790532,B
12403.0,23.936146106620292,139.65264935117543,270.21283425776676,A
12406.0,4.6419352403170215,27.122757653390153,52.56563337966068,C
12407.0,11.318752288350543,65.98915801851201,127.58365815316664,B
12408.0,3.2794044953402737,19.153369092572255,37.10292777058308,D
12409.0,2.3480933139789664,13.715033734662455,26.57018646112671,D
12410.0,22.66778381770268,131.9145268993108,254.55142091549922,A
12412.0,7.246814551583826,42.32175399854119,81.9764586235386,B
12413.0,17.933053707230876,104.63343471731514,202.46834421070255,A
12414.0,6.751087355597936,39.36218476958058,76.10849417644845,C
12415.0,5.285046742990102,30.88024287693105,59.84756453419297,C
12417.0,2.903627083484056,16.97331920000662,32.91174800479344,D
12418.0,19.671143412638365,114.87388452467349,222.49399195171236,A
12419.0,74.64523377822934,432.16851509207453,829.8006099868735,A
12421.0,3.3052939267919452,19.304786982207414,37.396676594331105,D
12422.0,4.337504571089638,25.349230566609624,49.13995432814634,C
12423.0,4.204582948468935,24.56007734301565,47.58344340317433,C
12424.0,5.930417333738201,34.60221854626528,66.9562397311446,C
12425.0,12.740943216328974,74.28894164453466,143.6437596400823,B
12426.0,17.087743601107988,99.69489515076387,192.89562186954663,A
12427.0,4.821835980653815,28.127596568022263,54.4143324242451,C
12428.0,19.262600278039226,112.37848823312822,217.43064904933925,A
12429.0,3.9410053771109603,23.02113252026426,44.60325161182957,D
12431.0,3.1512932605165487,18.419244853042773,35.71144656144516,D
12432.0,6.842429626868757,39.81021556049046,76.80508993869007,C
12433.0,5.5520714276317795,32.43117787765608,62.83328140178277,C
12434.0,6.6547960759522535,38.80445651761137,75.03717140612703,C
12435.0,7.49684182452756,43.80575994973342,84.90237279773308,B
12437.0,3.3110652075767057,19.356079346103936,37.534314000687715,D
12438.0,8.006382613781316,46.528501008084476,89.65933791775939,B
12439.0,39.64035273313844,229.6892194825894,441.3531579644583,A
12440.0,10.620955721395251,61.861968360246316,119.4803793637881,B
12444.0,7.264609553364409,42.31738427182495,81.74422016883878,B
12445.0,6.85081767407586,39.95302625717214,77.26864168292443,C
12449.0,3.0211944717183052,17.64047055521516,34.16189543665213,D
12450.0,16.655714282514708,97.1882323355038,188.07821661241547,A
12451.0,3.0656786577535247,17.9082094482574,34.69754574526478,D
12454.0,2.0757661240841574,12.115776343775353,23.453566807668054,D
12455.0,1.691563432217043,9.885569119753521,19.162785923661968,D
12456.0,8.345928670709855,48.62156119951702,93.93113908083383,B
12457.0,6.29607088679161,36.759623830128476,71.18204127678015,C
12458.0,2.7334298851428547,15.955798861823837,30.889897855298422,D
12461.0,3.6109093086027904,20.939221359595575,40.264867038576334,D
12462.0,4.6200622118496755,26.918327585753588,52.007745833894646,C
12463.0,16.98291669644788,98.95362895361667,191.1986282668934,A
12464.0,2.494192437936684,14.555531228764142,28.17121928911548,D
12465.0,9.74790496227226,56.68324227057089,109.2928929389273,B
12468.0,2.83187587127733,16.538466524248758,32.035043267330835,D
12469.0,15.867972777194687,91.78864763839967,176.10103392876766,A
12472.0,4.130600977024813,24.144102194055293,46.81266884442709,C
12473.0,8.42633489420694,49.07906114087328,94.794069871424,B
12474.0,4.968268932250596,29.039472596247517,56.302161511463076,C
12475.0,51.311528535678605,299.1518941722144,578.3694125810283,A
12476.0,5.675914425690212,33.16125886816822,64.26222213352968,C
12477.0,3.316470513196794,19.37906785760299,37.56005261303798,D
12480.0,6.100561479664364,35.63195426990609,69.0278585716267,C
12481.0,6.990474301619011,40.849455649740285,79.17816267553705,B
12483.0,1.4817490972399043,8.660533666574889,16.790574175050917,D
12484.0,2.0068944552590615,11.728875162135852,22.73705226838978,D
12488.0,29.089957914312038,168.95791612160144,325.4114043163322,A
12490.0,5.161495997142652,30.172118165316377,58.50524554550153,C
12492.0,19.99833701151125,116.64985124089569,225.6486288776918,A
12493.0,21.120841009389384,122.30987542114818,234.89470257066003,A
12494.0,3.7150072402734864,21.705728245723343,42.0649720169753,D
12497.0,6.127773670723324,35.78184591495514,69.2984379938595,C
12498.0,49.28732486587283,285.48334461109874,548.3782751964927,A
12500.0,3.6104260467694353,21.101679862914086,40.909582409576565,D
12502.0,10.551834503206086,61.517308243062814,118.93641484864366,B
12504.0,3.1616252431050174,18.46652431822722,35.77455108104445,D
12507.0,2.563009779278035,14.96332104716802,28.973398289544992,D
12508.0,34.548150840851186,199.68461977317776,382.8316881040201,A
12510.0,4.6869228108118435,27.38557418901407,53.07495749898326,C
12514.0,9.234719114127753,53.846678870251196,104.12021903066152,B
12516.0,2.3386590822764792,13.65729259747522,26.452591264046966,D
12517.0,8.9918029598508,52.37262140347642,101.15543812911747,B
12518.0,12.09055835581463,70.37814177790503,135.84795925504488,B
12519.0,12.96123093336046,75.59541927528603,146.21580730879387,B
12520.0,7.499580366500595,43.71265140576508,84.4928952165983,B
12522.0,48.59350082076549,281.0514376890461,539.144309140774,A
12523.0,3.542793949233543,20.709367029477974,40.15552750699551,D
12524.0,4.297601624695228,25.118220753778814,48.69692631789464,C
12525.0,32.566398314178464,189.54667445815855,365.82747527336403,A
12526.0,10.864131367187312,63.15456901838678,121.73789684082696,B
12527.0,2.594856939000779,15.151512013304648,29.34265928245626,D
12528.0,7.46344394848233,43.551747359471534,84.2846141328036,B
12530.0,2.2683883462853167,13.254269381567166,25.687896153098787,D
12531.0,23.487842991087042,137.1448769474392,265.5898724197295,A
12533.0,23.22123951376453,134.89849220712483,259.8509019156978,A
12535.0,107.52366712605355,624.3188428535295,1202.011618957358,A
12536.0,22.936564748352254,132.6949616709398,254.61267214077816,A
12538.0,4.2871421992832515,24.993141964884614,48.31799853402162,C
12539.0,2.188029179509512,12.786097102588723,24.78349503817192,D
12540.0,3.5217409513872266,20.58682667215004,39.91907542790097,D
12541.0,7.491401889105004,43.66396193463619,84.39559423208073,B
12542.0,11.24826298638518,65.41316360048594,126.1359783657167,B
12545.0,71.10494496396453,413.7232355743954,798.210891448305,A
12546.0,21.675301896055846,125.5136743869585,241.03510074421976,A
12547.0,5.879531962309143,34.28555864977461,66.30238609585929,C
12549.0,13.919023304006277,81.042435771903,156.47400635380725,B
12552.0,2.6680616090022187,15.418684311261906,29.55631734076195,D
12553.0,1.8867473505886454,11.019606653768925,21.346762270173734,D
12556.0,29.648177994821843,172.1793476946303,331.55993910696253,A
12557.0,11.71038465138752,68.4395025978331,132.67490817156104,B
12559.0,3.420609635743309,19.77965071549071,37.93631703263238,D
12560.0,5.486141312051307,31.924347582510233,61.6012085742334,C
12562.0,4.692677942511249,27.406435458941566,53.087898986152744,C
12567.0,4.0511353805991615,23.676473197946997,45.89911777357662,D
12569.0,8.744334263995471,51.03670804543078,98.79256019594172,B
12571.0,18.987535853837166,110.20021664656124,212.08104071276145,A
12572.0,20.302645122841717,117.64019213176934,226.0483553292655,A
12573.0,19.888011138253308,115.97555340690758,224.28284848658842,A
12575.0,42.99924611427847,249.4392044455841,479.8246413534936,A
12576.0,11.967459664781954,69.90568026058544,135.43861297775308,B
12577.0,6.390825250417636,37.34351383158318,72.37849801659901,C
12578.0,4.149956739539446,24.225156992009666,46.90056755840022,C
12580.0,20.97309481318989,122.24957341188194,236.29949001422568,A
12582.0,11.866118014727386,69.23621457610561,133.97663460767535,B
12583.0,5.290009229892815,30.923991815528105,59.96456352229047,C
12584.0,3.7395745348169664,21.823026454340862,42.23644510585907,D
12585.0,31.774917821246504,184.61437397322769,355.6650956453173,A
12586.0,1.8181184947069287,10.622739319754519,20.586440755024544,D
12588.0,3.7802528491655063,22.073619206031633,42.749018812353754,D
12589.0,5.027288987823819,29.373477227924916,56.92572467025896,C
12591.0,9.567505236186527,55.612496718873516,107.19085361974068,B
12592.0,13.888670082605929,81.05443403159477,156.8807886083229,B
12593.0,41.03173084692804,238.62086637138495,460.1583495110072,A
12594.0,3.106161154698361,18.152342435884666,35.187181715904806,D
12596.0,75.82564321670834,441.2432436724665,851.4101833188718,A
12597.0,8.096693062365242,47.209099759882655,91.28365003182037,B
12598.0,6.261146495582927,36.58966932485384,70.92602059842179,C
12599.0,7.987315181165737,46.6704529008705,90.45198140500982,B
12600.0,2.4165849161039175,14.125788488826384,27.389212921849076,D
12601.0,10.265793526678769,59.86054270601457,115.75577175966441,B
12604.0,6.872009675396852,39.98330258855972,77.13844434468051,C
12605.0,14.812896772077453,86.13483717697704,166.08715063082735,A
12609.0,5.047430602650962,29.49618324817845,57.174528201614265,C
12610.0,6.089257767552617,35.44052925430786,68.40048061951173,C
12613.0,4.9153561609077965,28.72497133993861,55.68094262861794,C
12615.0,3.683753049682436,21.524841772066946,41.718137890326304,D
12616.0,17.21308815937486,100.36699304367025,194.07520447198712,A
12619.0,2.0281959505128264,11.850010084761038,22.964577031651906,D
12620.0,9.911568336740038,57.726953758936844,111.49019649918176,B
12621.0,3.9321832940025336,22.98446839406093,44.564610454183196,D
12623.0,6.948329481197312,40.57474186818243,78.58436433187572,B
12624.0,134.04080181282558,777.63308922855,1495.9769800305376,A
12625.0,11.270266685934281,65.7773366485844,127.32082568711077,B
12626.0,4.805476842978646,28.04813018502426,54.29467184874347,C
12627.0,20.410616936871378,118.8994452352187,229.688071566954,A
12628.0,10.68761952946323,62.061708780021426,119.50559709591815,B
12629.0,26.315397751471664,152.44094353135273,292.84903176546646,A
12630.0,30.112700743276072,174.40065957365576,334.96860677129575,A
12631.0,2.9961495170579253,17.504921169989487,33.92232230473684,D
12632.0,54.23780556218753,314.2873036605144,603.9383559755041,A
12633.0,3.2349953385436145,18.89406432066444,36.600759484881316,D
12634.0,2.5917861769728816,14.991217902390591,28.759618941120017,D
12635.0,2.624332919753696,15.315018212369129,29.641035939161515,D
12637.0,2.6492504309161093,15.475964641877889,29.985751355199618,D
12638.0,5.02805632812052,29.352335661922112,56.82909138614983,C
12639.0,20.314304506953548,118.52999606261429,229.363149628475,A
12640.0,7.826899628590698,45.44650214952328,87.50524279576614,B
12642.0,45.49654463300548,264.38599373635566,509.4620544563714,A
12643.0,2.8701437473144638,16.76671418067737,32.48746630169019,D
12644.0,2.2356662982644666,13.057686570242273,25.295195817901835,D
12645.0,4.602373209135951,26.89410175782758,52.12799087287598,C
12646.0,18.253177911011885,105.7753882757776,203.26863782865897,A
12647.0,3.9372127297600823,23.014100475819085,44.62257705011719,D
12648.0,8.092563011304179,47.262979043997774,91.5516120950267,B
12649.0,3.8413975076807416,22.44393237973819,43.49500574727253,D
12651.0,16.902107098527928,98.39367696537269,189.93926993232168,A
12652.0,10.708301456269586,62.19131073472744,119.76674040604453,B
12653.0,7.85834204952082,45.84889471399754,88.71427625028585,B
12654.0,8.690870303601116,50.68960602917018,98.04667509609523,B
12656.0,9.85474450714668,57.57383603253691,111.56612312043578,B
12657.0,9.693565735129221,56.30331712399662,108.44330256179259,B
12662.0,4.895243274354932,28.60954821455607,55.461856631445585,C
12663.0,10.407403669570021,60.30989066443033,115.8975591844878,B
12664.0,3.736134566480681,21.83737880050945,42.33800003660979,D
12665.0,2.668379587092884,15.565246005907483,30.11091465209162,D
12668.0,5.37571688903797,31.417022697125915,60.903066058537405,C
12669.0,5.177582419629934,30.10737750832864,58.05360717912798,C
12670.0,2.667976108830268,15.590411876125225,30.218431599179095,D
12672.0,335.5903013123816,1954.8795688833259,3776.1194624383406,A
12673.0,17.44577920179384,101.79680583424073,196.99194627800404,A
12674.0,8.669096645271036,50.498386764764426,97.54615706249223,B
12675.0,1.1692964753277495,6.768593001482138,12.994166806714617,D
12676.0,2.7827491650700407,16.253870113555855,31.4888007570816,D
12677.0,86.46182249509641,502.2802284587316,967.5272736112219,A
12678.0,3.223116976738167,18.838454256262974,36.52290146525731,D
12679.0,2.154211820730148,12.557417323110979,24.2747797990509,D
12680.0,13.98994315271112,81.41112116701919,157.0978832712742,B
12681.0,2.485419531677388,14.529141306034331,28.173471430911025,D
12683.0,6.657984883596465,38.91838640987541,75.46111506334414,C
12684.0,10.222948527762679,59.61252559369582,115.28007310288575,B
12685.0,10.973160677339564,63.81971988787373,123.08432227548963,B
12689.0,15.675588648309919,91.03743088618413,175.3128678546757,A
12691.0,5.764183310572681,33.6556835672083,65.17463518373332,C
12693.0,6.5186874237157895,38.061571664997146,73.70779517863151,C
12694.0,5.748904716593674,33.53576561212559,64.87719391042953,C
12695.0,3.3640455923102492,19.657999864073634,38.10269392807784,D
12696.0,22.506500974423,130.58562612947722,251.24251514546154,A
12697.0,37.49095465752662,218.17607917941302,421.01766126540133,A
12700.0,13.419535282443414,78.2106331919174,151.15857648446706,B
12701.0,7.603045065487209,44.4148834442029,86.0581629942677,B
12703.0,6.937703038947764,40.526035488715735,78.51844648337408,B
12704.0,6.609437902525072,38.521037430706265,74.4517041563654,C
12705.0,4.747710618764179,27.738507362512415,53.75412404476262,C
12708.0,8.182848400846183,47.82980967955163,92.73567516962451,B
12709.0,2.9818730492293444,17.43091911125783,33.79950754541377,D
12710.0,43.43234181574442,252.55052910101978,486.96049087202084,A
12711.0,23.62716187075505,137.04510804821993,263.59179546854773,A
12712.0,2.4818841131743117,14.507438549651223,28.129111260394232,D
12714.0,2.386185465171647,13.947463430797761,27.0420629959874,D
12716.0,8.251171260994374,47.95583649339372,92.41891347597944,B
12717.0,4.0881882851938105,23.860140244013657,46.18429512189411,D
12719.0,147.77646362322298,856.9376351194514,1647.8396854343769,A
12720.0,7.744025409498541,45.248515019397594,87.6953319611177,B
12721.0,6.682955159333435,39.0303153776057,75.60435275743087,C
12722.0,6.655238473952942,38.67970394360453,74.5459508995444,C
12723.0,36.651844173021956,212.84822825182306,409.887762486394,A
12724.0,6.751594202689289,39.44083001153493,76.42024286247872,C
12725.0,9.318641825317135,54.313317213584085,104.97840950840381,B
12726.0,3.3036100870485128,19.304710606024962,37.41766100874018,D
12727.0,5.994692838289879,35.03201185588702,67.9054849689949,C
12728.0,3.3361675039166094,19.4661863713746,37.669243489618,D
12731.0,2.2478126201100475,13.136875018070091,25.466548386159616,D
12733.0,10.002731532604782,58.39926964209549,113.08135819118105,B
12734.0,73.65467143010234,427.35960886910283,822.2875071091822,A
12735.0,62.278126147037995,360.4370780316597,691.8418915098979,A
12739.0,4.664607656918713,27.212754261633197,52.64967153505689,C
12741.0,2.7493829570988098,15.892367164987654,30.470634758441957,D
12744.0,7.354234366161103,42.96465193999425,83.25528645400536,B
12745.0,7.68012877817275,44.735012456957584,86.40721464908815,B
12747.0,3.1081431547026726,18.169296387594052,35.231808810399535,D
12749.0,5.08259473126486,29.689966294679373,57.52476292717312,C
12753.0,6.038723286325576,35.2461390607077,68.2280325752803,C
12754.0,7.857417592229139,45.64753849926996,87.93684506476585,B
12755.0,4.76767749511953,27.844075505635985,53.93484085493833,C
12757.0,8.330115162309738,48.57810294700596,93.94810054810367,B
12758.0,4.1598615478068135,24.30650282780441,47.108671946809984,C
12759.0,7.308466183317411,42.711365372929016,82.7950944119819,B
12761.0,12.937754075672887,74.80152669897444,143.44666543733993,B
12762.0,16.14898528158257,93.43907156908772,179.31049169630185,A
12763.0,4.335503846205713,25.244236478062035,48.74070844380713,C
12765.0,5.37173158554511,31.3060057066594,60.50377064423394,C
12766.0,5.41264152253986,31.60828088773816,61.22087148834338,C
12770.0,18.093812794007185,105.37492339528464,203.49550443504083,A
12775.0,9.193992460200793,53.68151640706138,103.95490084024556,B
12778.0,6.194213551217162,36.19299805927479,70.14509429761026,C
12779.0,3.720867353141716,21.748411118169294,42.16610357529463,D
12781.0,7.20459025321168,41.944199348524336,80.97281994004076,B
12782.0,10.756849116377657,62.84499745419252,121.78242806362007,B
12783.0,9.349627947083588,54.3746745941383,104.8627514564601,B
12784.0,18.358876177476215,107.18637098003899,207.55196242271074,A
12785.0,4.992057814648157,29.123980355979025,56.34902013821619,C
12787.0,14.722685442197381,85.93538364078259,166.3573308356541,A
12788.0,29.39126121590051,170.81961627814331,329.21427594988,A
12789.0,1.3586827141925106,7.935350008952512,15.37178644743121,D
12790.0,9.487649118940753,55.23350523699925,106.62294797865168,B
12791.0,5.911357683305393,34.47580556006125,66.68060078688168,C
12792.0,11.55809078322487,67.33707228358801,130.08893741280332,B
12793.0,27.443655177387992,159.40148988668204,307.0160850117059,A
12794.0,13.72494177811279,79.53470090084943,152.84189049795887,B
12797.0,29.499954779328185,171.05930977813088,328.92347019979843,A
12798.0,4.342155999769977,25.34577002809835,49.06726856195092,C
12800.0,6.1196229337984045,35.62031286695378,68.74998585178952,C
12802.0,2.6755985832020333,15.621076024810915,30.248060337928344,D
12804.0,126.00174949524313,729.7912775367897,1401.7691309623956,A
12805.0,3.515736437659521,20.507037741005334,39.668891655207325,D
12806.0,3.6764712392653838,21.410476812956734,41.34727815743142,D
12808.0,3.0854138678790894,18.014229871779875,34.88308719522893,D
12809.0,16.59059982960737,96.84266469039906,187.48064666387432,A
12810.0,11.661607593444641,67.7979641224496,130.69780773521194,B
12811.0,3.6680847921461837,21.37254584591121,41.29609629947493,D
12813.0,19.684976436452942,114.6541321897254,221.44556412215113,A
12815.0,15.594161731941565,90.39249814260677,173.75384133461887,A
12816.0,17.946410849794777,104.15403538550719,200.43829239116027,A
12817.0,17.101814916044013,99.5451890274294,192.13775306457543,A
12820.0,4.281929797083722,25.028037795912695,48.52517357997664,C
12821.0,4.472097147419164,26.080482555548805,50.438959651979275,C
12822.0,59.40722457527753,343.7115238419304,659.5467819583054,A
12823.0,0.358247845426278,2.093605457943612,4.0583504667029615,D
12825.0,9.44523147734022,54.88179281123544,105.73974591090376,B
12826.0,8.240305219527537,48.16475789749396,93.38311869889759,B
12827.0,25.283548227664944,146.69383355727535,282.24337835530525,A
12828.0,18.334085150120064,106.7823257113343,206.23898241932847,A
12829.0,6.380738489254107,37.17468099076977,71.82092262636384,C
12830.0,9.34626378918066,54.4288213880171,105.11095237141421,B
12831.0,61.03451544073828,355.2287101616208,685.5533521347445,A
12832.0,26.97742973234697,156.47773493730267,300.96840150224426,A
12835.0,4.665074880037602,27.239387953150693,52.75194090243345,C
12836.0,3.4222093596140915,20.00206837980306,38.77875781248329,D
12837.0,29.238690444624382,170.51375673706215,329.76670911795225,A
12838.0,9.876036385436377,57.70431778648129,111.83219411667682,B
12839.0,4.136693364188508,24.181900272133536,46.89075839181541,C
12840.0,1.8728854775405213,10.940910510914257,21.199159826584847,D
12841.0,4.463624871275817,26.0829235299248,50.55489121355289,C
12842.0,2.473963809275362,14.453402102695968,28.007397236331727,D
12843.0,2.248971223906027,13.145449592043295,25.487118009630887,D
12844.0,10.460241265957032,61.09396699330699,118.34971245119303,B
12845.0,9.179829660660445,53.26414877179505,102.49076638207339,B
12847.0,6.7408017812831496,39.3023098967226,75.99122452856872,C
12849.0,2.3768807912771512,13.885311945232331,26.904646629986487,D
12851.0,68.61807137507532,400.12474549036835,773.7396063332043,A
12853.0,5.35687189976536,31.294083948612816,60.63692331229227,C
12854.0,5.294412536570941,30.937696221075022,59.96477008083784,C
12855.0,142.60588957738986,827.0427966987853,1590.6228211781204,A
12856.0,18.658576804267764,108.48848705747137,209.1773833973087,A
12857.0,7.810560019753103,45.615544772213475,88.35966011568001,B
12862.0,22.101309501011706,128.21501078716025,246.64535639071414,A
12863.0,1.9378644730850996,11.31991219811728,21.93223515619847,D
12864.0,17.14813892110724,99.98608972606038,193.3313023718187,A
12865.0,3.008669288403262,17.565162977963347,34.01133086545795,D
12866.0,268.58385065423744,1564.8875485810795,3023.53511615448,A
12867.0,3.551615227670122,20.75880252320595,40.2467076540549,D
12868.0,10.88126656382406,63.45797748890281,122.7302592133424,B
12870.0,7.019975081906035,40.915374938776274,79.08126209365065,B
12871.0,2.9228355926014147,17.050577152689808,32.98643647596167,D
12872.0,7.104122222863204,41.49120085094948,80.37378982217574,B
12873.0,8.216538972040583,47.94490735231539,92.78278952386054,B
12874.0,52.00622437392243,302.51497364246745,583.4906551784405,A
12875.0,0.9152400581546665,5.346111438449087,10.35759599252845,D
12876.0,9.367213378793105,54.70464902169758,105.9609108373874,B
12877.0,4.696615749304012,27.452453012654576,53.22695140575048,C
12878.0,24.060575317854475,139.3179933293807,267.5308057971865,A
12879.0,11.178291832111423,64.87818948778053,124.86842536713677,B
12880.0,14.72395619841511,85.68423444776263,165.33944851133862,A
12882.0,31.49572975899278,182.3052238846926,349.9654481418461,A
12883.0,80.87385347230173,469.075243794849,902.181889343623,A
12885.0,30.099424581292812,174.54288109717592,335.6354937566583,A
12886.0,35.90075911471372,208.75987552943556,402.5170369978661,A
12888.0,4.697178890141123,27.214245853063794,52.287887513757184,C
12889.0,18.68940345260798,108.7767865180447,209.9407557215161,A
12890.0,6.453258040392793,37.62521892217751,72.74739135886057,C
12891.0,0.30712481276121767,1.7941065486482966,3.476193109363785,D
12895.0,12.211573317075818,70.76138887802101,135.97595692792353,B
12897.0,2.907468863454581,16.964447669713493,32.827323398333554,D
12898.0,2.9052524653718965,16.9078612036277,32.62821817050547,D
12901.0,4.246686216202298,24.78745923104704,47.98458273518764,C
12904.0,7.599499699227742,44.19230583838589,85.21230293476877,B
12905.0,10.291009044623049,59.77478916017557,115.12630776667845,B
12906.0,79.52341234800471,461.2798010571289,887.2569587734715,A
12907.0,19.53863180710703,113.46207516490873,218.47705286941405,A
12908.0,3.147084419877999,18.376442123887813,35.58905606811238,D
12909.0,7.680246146333298,44.87565377961577,86.97216168035793,B
12910.0,6.6515170603572455,38.86752984097358,75.33398608794577,C
12912.0,8.001908121471969,46.48274749781545,89.54116404959362,B
12913.0,3.184217277674327,18.612530740818233,36.088037414115135,D
12915.0,9.520938883714987,55.582808090450655,107.6200646804781,B
12916.0,1.9321551987639867,11.287629966215333,21.872003562281204,D
12917.0,2.9551157956562877,17.26373600285249,33.45180477673572,D
12919.0,7.473321733719277,43.549108008965106,84.15582125207135,B
12920.0,8.313612260039466,48.56535119894454,94.09870627542551,B
12923.0,6.325492549556308,36.92944767351032,71.50617820085272,C
12924.0,3.164686631459488,18.49475277211752,35.85176357551326,D
12925.0,3.7139851671110047,21.68879172683784,42.008287919612286,D
12926.0,3.983978277774101,23.241880690466836,44.96671115401381,D
12928.0,5.168307492320285,30.194841129150234,58.51204686041866,C
12930.0,17.85983733236692,103.69364276005129,199.63070545837837,A
12931.0,2.655920511807933,15.52596422412257,30.10666846839408,D
12932.0,8.511976460752143,49.58459804994465,95.78507786591025,B
12933.0,4.902787207644993,28.652362878174692,55.5420245332065,C
12935.0,8.104923755000971,47.363935743938065,91.80968752503635,B
12936.0,20.538141339061287,119.26683270613069,229.66745822775275,A
12937.0,2.4711739047753745,14.443216472839465,28.001032384542935,D
12939.0,11.412948653644344,66.70180293628516,129.30767854806044,B
12940.0,23.923798986233876,138.54939551211035,266.09614228769175,A
12942.0,17.464852431033147,101.7758750516505,196.6786038672361,A
12943.0,18.17988873046609,105.36092346072508,202.49054341682455,A
12944.0,4.846346363649433,28.246026645358516,54.591903198653455,C
12945.0,36.0458198843288,210.171734926623,406.38108114460806,A
12947.0,11.78785287068233,68.74597996156115,132.95902511471797,B
12948.0,3.4595907198793303,20.220194773862207,39.2008476608654,D
12949.0,2.253829851930672,13.174022474455061,25.542894030364238,D
12950.0,27.68896638963033,160.51622444603677,308.59704515960317,A
12951.0,5.187049688938017,30.318093340525003,58.7808316058247,C
12952.0,49.24892411687237,286.1108160899942,551.1728196748641,A
12953.0,3.4259939792385623,19.99253042887112,38.69177066101393,D
12955.0,3.0773843002562384,17.958925536359,34.75836496998049,D
12956.0,22.559852604296204,131.69009555338107,254.95166673419283,A
12957.0,4.5241201589433935,26.443129438904627,51.26766029137249,C
12958.0,15.945551332399939,92.77737203797767,178.99547928489525,A
12960.0,3.3890672971994573,19.760513939959907,38.20898615137439,D
12962.0,101.68054612289028,590.5890140355102,1137.442668418156,A
12963.0,6.2990431590532205,36.80063152787819,71.31217263966946,C
12967.0,18.859884206999492,109.35028365932591,210.26000081085334,A
12970.0,9.721688508511821,56.80974719409335,110.11411320047867,B
12972.0,11.71894259170246,68.32922103266739,132.1215768023028,B
12974.0,15.253674990070186,88.93868163429788,171.96751954913483,A
12975.0,9.653138514439469,56.31955351083493,108.97315599278144,B
12976.0,8.426849665024621,49.21507621416386,95.33273586414414,B
12977.0,3.8562818664934313,22.495904885516914,43.52109203284746,D
12978.0,3.1065666811959183,18.130267859270937,35.09201174471539,D
12980.0,0.8755081005485094,5.116462012976051,9.91796665184295,D
12981.0,11.158654172560926,64.80877720040094,124.81103309891232,B
12982.0,9.615561014213197,56.139096431685026,108.70590055961549,B
12985.0,47.287157914646436,273.77529394056853,525.6720422190366,A
12986.0,35.41345505914689,206.60627103078116,399.75004127715033,A
12987.0,4.254930209890544,24.85804771721972,48.16901197288705,C
12989.0,1.6356010082406314,9.56124696995575,18.540073500878336,D
12990.0,10.003955212771345,58.44929657599151,113.27063234727635,B
12991.0,3.535039197577989,20.623381246537424,39.9015329860396,D
12993.0,17.441761490064067,101.91719797967619,197.53362078428148,A
12994.0,26.61394694325626,155.14087893399122,299.9045472915595,A
12997.0,2.703320064900966,15.795280988889338,30.611915214495966,D
12998.0,20.463952763851463,119.1340451987243,229.9843059516732,A
12999.0,5.507882306693361,31.970062598753056,61.53629637933201,C
